customer_key,customer_name,age,lifespan_months,total_orders,total_sales,total_quantity,total_products,age_group,customer_segment,last_order,recency,avg_order_value,avg_monthly_spend
734,Kristi Schmidt,55,0,2,195,4,4,50 and above,New,2014-01-07,147,97.5000000000000000,
735,Omar Chen,55,0,2,136,4,4,50 and above,New,2013-07-07,153,68.0000000000000000,
736,Sydney Gray,61,9,2,110,4,4,50 and above,New,2013-12-22,147,55.0000000000000000,12.2222222222222222
737,Sebastian Sanchez,55,1,2,166,5,5,50 and above,New,2013-12-04,148,83.0000000000000000,166.0000000000000000
738,Megan Martin,56,5,2,77,4,4,50 and above,New,2013-07-17,152,38.5000000000000000,15.4000000000000000
739,Elijah Alexander,55,10,5,330,13,12,50 and above,New,2013-12-27,147,66.0000000000000000,33.0000000000000000
740,Aaron King,61,3,2,4758,6,6,50 and above,New,2013-04-16,155,2379.0000000000000000,1586.0000000000000000
741,Jan Hall,61,10,5,384,14,12,50 and above,New,2014-01-18,146,76.8000000000000000,38.4000000000000000
742,Tamara Chander,61,16,2,6079,4,4,50 and above,VIP,2013-02-20,157,3039.5000000000000000,379.9375000000000000
743,Edward Lewis,61,19,2,5915,5,5,50 and above,VIP,2013-05-22,154,2957.5000000000000000,311.3157894736842105
744,Chase Kelly,51,18,2,5898,2,2,50 and above,VIP,2013-05-16,154,2949.0000000000000000,327.6666666666666667
745,Stephanie Campbell,62,4,2,72,3,3,50 and above,New,2013-08-27,151,36.0000000000000000,18.0000000000000000
746,Allison Gonzalez,62,18,2,5948,5,5,50 and above,VIP,2013-05-04,155,2974.0000000000000000,330.4444444444444444
747,Seth Brooks,61,9,2,77,4,4,50 and above,New,2013-11-09,149,38.5000000000000000,8.5555555555555556
748,Destiny Davis,62,2,2,116,4,4,50 and above,New,2013-10-13,149,58.0000000000000000,58.0000000000000000
749,Blake Hill,62,4,5,132,8,7,50 and above,New,2013-11-01,149,26.4000000000000000,33.0000000000000000
750,Eduardo Jackson,45,8,3,48,4,4,40-49,New,2013-12-31,147,16.0000000000000000,6.0000000000000000
751,Latoya She,41,26,3,8148,6,6,40-49,VIP,2013-10-01,150,2716.0000000000000000,313.3846153846153846
752,Victoria Gonzales,50,24,3,8215,6,6,50 and above,VIP,2013-07-17,152,2738.3333333333333333,342.2916666666666667
753,Lauren Bryant,44,9,3,138,8,8,40-49,New,2013-12-06,148,46.0000000000000000,15.3333333333333333
754,Felicia Ortega,50,5,3,48,4,4,50 and above,New,2013-10-15,149,16.0000000000000000,9.6000000000000000
755,Janet Ortega,50,24,3,8163,5,5,50 and above,VIP,2013-07-30,152,2721.0000000000000000,340.1250000000000000
756,Willie Pal,52,2,3,46,5,4,50 and above,New,2013-08-17,151,15.3333333333333333,23.0000000000000000
757,Linda Ortega,52,26,3,8078,6,6,50 and above,VIP,2013-10-25,149,2692.6666666666666667,310.6923076923076923
758,Vincent Cai,46,9,3,57,5,4,40-49,New,2013-11-27,148,19.0000000000000000,6.3333333333333333
759,Colin Yuan,46,7,3,57,5,4,40-49,New,2013-11-24,148,19.0000000000000000,8.1428571428571429
760,Dawn Nath,45,23,3,8054,3,3,40-49,VIP,2013-07-09,153,2684.6666666666666667,350.1739130434782609
761,Melody Moreno,52,7,3,275,9,9,50 and above,New,2013-11-19,148,91.6666666666666667,39.2857142857142857
762,Edgar Mehta,53,23,3,8149,8,8,50 and above,VIP,2013-07-29,152,2716.3333333333333333,354.3043478260869565
763,Randall Gomez,42,22,3,8228,7,7,40-49,VIP,2013-07-06,153,2742.6666666666666667,374.0000000000000000
764,Ross Fernandez,53,9,3,76,7,6,50 and above,New,2013-11-12,149,25.3333333333333333,8.4444444444444444
765,Jessie Ramos,53,21,3,8129,6,6,50 and above,VIP,2013-07-07,153,2709.6666666666666667,387.0952380952380952
766,Marc Torres,43,22,3,8143,5,5,40-49,VIP,2013-07-26,152,2714.3333333333333333,370.1363636363636364
767,Candace Raman,54,21,3,8280,11,11,50 and above,VIP,2013-07-10,153,2760.0000000000000000,394.2857142857142857
768,Meagan Madan,48,21,3,8319,7,7,40-49,VIP,2013-07-12,153,2773.0000000000000000,396.1428571428571429
769,Clayton Nara,43,22,3,8139,4,4,40-49,VIP,2013-07-14,152,2713.0000000000000000,369.9545454545454545
770,Haley Hernandez,47,4,5,478,17,14,40-49,New,2013-09-18,150,95.6000000000000000,119.5000000000000000
771,Peter Nara,47,2,2,77,4,4,40-49,New,2013-10-21,149,38.5000000000000000,38.5000000000000000
772,Isaac Rivera,47,3,2,94,3,3,40-49,New,2013-07-24,152,47.0000000000000000,31.3333333333333333
773,Cameron Moore,42,19,2,5913,4,4,40-49,VIP,2013-05-15,154,2956.5000000000000000,311.2105263157894737
774,Gavin Diaz,47,18,2,5984,4,4,40-49,VIP,2013-04-30,155,2992.0000000000000000,332.4444444444444444
775,Emma Sanchez,47,19,2,5900,3,3,40-49,VIP,2013-06-13,153,2950.0000000000000000,310.5263157894736842
776,Sierra Roberts,,20,2,5913,4,4,50 and above,VIP,2013-06-03,154,2956.5000000000000000,295.6500000000000000
777,Seth Mitchell,47,19,2,6079,4,4,40-49,VIP,2013-06-03,154,3039.5000000000000000,319.9473684210526316
778,Miranda Long,48,20,2,5915,5,5,40-49,VIP,2013-06-22,153,2957.5000000000000000,295.7500000000000000
779,Haley Henderson,49,20,2,5873,2,2,40-49,VIP,2013-06-29,153,2936.5000000000000000,293.6500000000000000
780,Sarah Jackson,49,20,2,5873,2,2,40-49,VIP,2013-06-23,153,2936.5000000000000000,293.6500000000000000
781,Jessica Alexander,48,20,2,5973,5,5,40-49,VIP,2013-06-18,153,2986.5000000000000000,298.6500000000000000
782,Carlos Gray,49,9,2,134,5,5,40-49,New,2013-12-09,148,67.0000000000000000,14.8888888888888889
783,Barbara Jai,44,1,2,151,6,6,40-49,New,2013-09-16,150,75.5000000000000000,151.0000000000000000
784,Sara Mitchell,43,1,2,110,4,3,40-49,New,2013-05-11,155,55.0000000000000000,110.0000000000000000
785,Jose Turner,47,8,5,272,12,9,40-49,New,2013-12-17,147,54.4000000000000000,34.0000000000000000
786,Theodore Diaz,43,4,2,75,3,3,40-49,New,2013-08-31,151,37.5000000000000000,18.7500000000000000
787,Ian Murphy,48,0,2,127,4,3,40-49,New,2014-01-23,146,63.5000000000000000,
788,Jerry Nath,48,0,2,110,4,3,40-49,New,2013-11-05,149,55.0000000000000000,
789,Destiny James,48,3,2,255,5,5,40-49,New,2013-08-20,151,127.5000000000000000,85.0000000000000000
790,Bailey Phillips,45,1,2,72,3,3,40-49,New,2013-04-28,155,36.0000000000000000,72.0000000000000000
791,Timothy Gonzalez,44,2,2,147,5,5,40-49,New,2013-05-22,154,73.5000000000000000,73.5000000000000000
792,Chase Morgan,50,2,2,120,3,3,50 and above,New,2013-12-01,148,60.0000000000000000,60.0000000000000000
793,Alexia Perry,51,1,2,120,3,3,50 and above,New,2013-06-30,153,60.0000000000000000,120.0000000000000000
794,Xavier Rogers,46,0,2,102,4,4,40-49,New,2013-02-10,158,51.0000000000000000,
795,Lauren Ross,50,2,2,77,4,4,50 and above,New,2014-01-28,146,38.5000000000000000,38.5000000000000000
796,Nicole Thomas,51,4,2,75,3,3,50 and above,New,2013-11-25,148,37.5000000000000000,18.7500000000000000
797,Isabel Jenkins,40,19,2,5995,7,7,40-49,VIP,2013-05-30,154,2997.5000000000000000,315.5263157894736842
798,Devin Coleman,46,20,2,5972,6,6,40-49,VIP,2013-06-29,153,2986.0000000000000000,298.6000000000000000
799,Brendan Chande,51,19,2,5953,3,3,50 and above,VIP,2013-06-11,154,2976.5000000000000000,313.3157894736842105
800,Jessie Wang,45,19,2,5921,5,5,40-49,VIP,2013-06-09,154,2960.5000000000000000,311.6315789473684211
801,Jennifer Baker,50,0,2,77,4,4,50 and above,New,2013-08-13,151,38.5000000000000000,
802,Aaron Sharma,51,0,2,87,3,3,50 and above,New,2013-12-31,147,43.5000000000000000,
803,Madison Taylor,49,9,5,214,12,10,40-49,New,2013-12-01,148,42.8000000000000000,23.7777777777777778
804,Jan Hernandez,49,3,2,230,6,6,40-49,New,2013-11-23,148,115.0000000000000000,76.6666666666666667
805,Haley Turner,49,2,2,134,5,5,40-49,New,2013-08-12,152,67.0000000000000000,67.0000000000000000
806,Richard Green,49,6,2,129,4,4,40-49,New,2013-11-05,149,64.5000000000000000,21.5000000000000000
807,Jennifer Stewart,43,7,2,96,4,4,40-49,New,2013-10-03,150,48.0000000000000000,13.7142857142857143
808,Lucas Baker,49,4,2,153,5,5,40-49,New,2013-09-12,151,76.5000000000000000,38.2500000000000000
809,James Parker,51,6,5,609,14,12,50 and above,New,2013-10-25,149,121.8000000000000000,101.5000000000000000
810,Juan Gray,52,19,2,5929,4,4,50 and above,VIP,2013-06-10,154,2964.5000000000000000,312.0526315789473684
811,Antonio Washington,48,20,2,5973,5,5,40-49,VIP,2013-06-24,153,2986.5000000000000000,298.6500000000000000
812,Abigail Brooks,47,20,2,5898,2,2,40-49,VIP,2013-06-17,153,2949.0000000000000000,294.9000000000000000
813,Andrew Rodriguez,53,20,2,5900,3,3,50 and above,VIP,2013-06-18,153,2950.0000000000000000,295.0000000000000000
814,Mary Patterson,52,20,2,5953,3,3,50 and above,VIP,2013-06-28,153,2976.5000000000000000,297.6500000000000000
815,Dalton Morgan,50,2,2,101,5,5,50 and above,New,2013-09-08,151,50.5000000000000000,50.5000000000000000
816,Hannah Patterson,44,16,2,5948,5,5,40-49,VIP,2013-02-24,157,2974.0000000000000000,371.7500000000000000
817,Joe Torres,44,16,2,5933,3,3,40-49,VIP,2013-02-20,157,2966.5000000000000000,370.8125000000000000
818,Morgan Miller,44,15,2,5898,2,2,40-49,VIP,2013-02-12,158,2949.0000000000000000,393.2000000000000000
819,Daniel Garcia,50,15,2,5954,5,5,50 and above,VIP,2013-01-30,158,2977.0000000000000000,396.9333333333333333
820,Jose Lal,53,11,2,96,4,4,50 and above,New,2014-01-16,146,48.0000000000000000,8.7272727272727273
821,Katelyn Lopez,48,9,5,232,10,9,40-49,New,2013-12-06,148,46.4000000000000000,25.7777777777777778
822,Austin Johnson,54,1,2,151,7,7,50 and above,New,2013-09-03,151,75.5000000000000000,151.0000000000000000
823,Rohinton Wadia,54,3,2,87,3,3,50 and above,New,2013-08-26,151,43.5000000000000000,29.0000000000000000
824,Morgan Turner,48,8,5,263,16,11,40-49,New,2014-01-23,146,52.6000000000000000,32.8750000000000000
825,Jill Martin,48,9,5,240,11,10,40-49,New,2014-01-09,147,48.0000000000000000,26.6666666666666667
826,Aimee She,54,15,2,5900,3,3,50 and above,VIP,2013-02-12,158,2950.0000000000000000,393.3333333333333333
827,Jessie Alonso,54,15,2,5898,2,2,50 and above,VIP,2013-02-15,157,2949.0000000000000000,393.2000000000000000
828,Sara Baker,45,9,5,511,15,12,40-49,New,2013-12-09,148,102.2000000000000000,56.7777777777777778
829,Katherine Martinez,45,0,2,94,3,3,40-49,New,2013-04-19,155,47.0000000000000000,
830,Sophia Campbell,50,3,2,131,6,6,50 and above,New,2013-06-21,153,65.5000000000000000,43.6666666666666667
831,Taylor Garcia,51,16,2,5930,4,4,50 and above,VIP,2013-01-30,158,2965.0000000000000000,370.6250000000000000
832,Christian Ross,50,15,2,5933,3,3,50 and above,VIP,2013-02-10,158,2966.5000000000000000,395.5333333333333333
833,Zoe Murphy,50,6,2,125,4,4,50 and above,New,2013-09-09,151,62.5000000000000000,20.8333333333333333
834,Oscar Price,44,5,5,240,11,11,40-49,New,2013-11-28,148,48.0000000000000000,48.0000000000000000
835,Fernando Flores,43,15,2,5908,3,3,40-49,VIP,2013-02-13,157,2954.0000000000000000,393.8666666666666667
836,Elijah Russell,55,4,2,4772,7,7,50 and above,New,2013-05-18,154,2386.0000000000000000,1193.0000000000000000
837,Garrett Travers,55,0,2,70,2,2,50 and above,New,2013-04-22,155,35.0000000000000000,
838,Haley Alexander,49,16,2,5923,5,5,40-49,VIP,2013-02-20,157,2961.5000000000000000,370.1875000000000000
839,Justin Rodriguez,55,2,2,135,6,6,50 and above,New,2013-08-28,151,67.5000000000000000,67.5000000000000000
840,Tyler Brown,49,19,2,5955,4,4,40-49,VIP,2013-06-12,154,2977.5000000000000000,313.4210526315789474
841,Julian Patterson,49,0,2,87,3,3,40-49,New,2013-05-04,155,43.5000000000000000,
842,Sean Nelson,56,5,5,307,13,10,50 and above,New,2013-11-06,149,61.4000000000000000,61.4000000000000000
843,Justin Wilson,56,6,2,99,4,4,50 and above,New,2013-12-04,148,49.5000000000000000,16.5000000000000000
844,Christy Nara,50,1,2,116,5,5,50 and above,New,2013-03-08,157,58.0000000000000000,116.0000000000000000
845,Michele Alvarez,56,3,2,125,4,4,50 and above,New,2014-01-11,147,62.5000000000000000,41.6666666666666667
846,Natalie Jones,96,9,4,197,11,8,50 and above,New,2013-12-09,148,49.2500000000000000,21.8888888888888889
847,Savannah Reed,56,2,2,85,2,2,50 and above,New,2013-07-10,153,42.5000000000000000,42.5000000000000000
848,Cassidy Diaz,55,4,2,125,4,4,50 and above,New,2013-11-15,148,62.5000000000000000,31.2500000000000000
849,Joshua Lewis,51,4,2,92,4,4,50 and above,New,2013-12-06,148,46.0000000000000000,23.0000000000000000
850,Faith Reed,56,1,2,258,5,5,50 and above,New,2014-01-11,147,129.0000000000000000,258.0000000000000000
851,Brooke Ramirez,45,1,2,149,5,5,40-49,New,2013-06-03,154,74.5000000000000000,149.0000000000000000
852,Jada Mitchell,57,5,2,85,2,2,50 and above,New,2013-12-05,148,42.5000000000000000,17.0000000000000000
853,Kyle Russell,56,1,2,125,4,4,50 and above,New,2013-09-02,151,62.5000000000000000,125.0000000000000000
854,Grace Jones,46,1,2,90,3,3,40-49,New,2013-06-20,153,45.0000000000000000,90.0000000000000000
855,Jason Mitchell,52,19,2,5985,8,8,50 and above,VIP,2013-06-15,153,2992.5000000000000000,315.0000000000000000
856,Christian Walker,51,4,2,90,3,3,50 and above,New,2013-09-11,151,45.0000000000000000,22.5000000000000000
857,Seth Hernandez,57,1,2,134,5,5,50 and above,New,2013-12-31,147,67.0000000000000000,134.0000000000000000
858,Isabella Young,52,1,2,125,4,4,50 and above,New,2013-12-05,148,62.5000000000000000,125.0000000000000000
859,Jordan Coleman,57,3,2,85,2,2,50 and above,New,2013-07-12,153,42.5000000000000000,28.3333333333333333
860,Blake Garcia,58,7,2,72,3,3,50 and above,New,2013-12-01,148,36.0000000000000000,10.2857142857142857
861,Nicole Walker,58,4,2,70,2,2,50 and above,New,2013-11-12,149,35.0000000000000000,17.5000000000000000
862,Katherine Carter,58,7,5,287,13,11,50 and above,New,2013-12-22,147,57.4000000000000000,41.0000000000000000
863,Olivia Peterson,53,5,2,209,5,5,50 and above,New,2013-10-23,149,104.5000000000000000,41.8000000000000000
864,Jessica Wood,59,0,2,48,3,3,50 and above,New,2013-09-04,151,24.0000000000000000,
865,Elizabeth Thompson,59,3,2,48,3,3,50 and above,New,2013-06-06,154,24.0000000000000000,16.0000000000000000
866,Chloe Rivera,59,7,2,115,4,4,50 and above,New,2013-10-06,150,57.5000000000000000,16.4285714285714286
867,Lucas Scott,59,2,2,43,2,2,50 and above,New,2013-04-27,155,21.5000000000000000,21.5000000000000000
868,Nathaniel James,54,4,2,83,4,4,50 and above,New,2013-10-23,149,41.5000000000000000,20.7500000000000000
869,Jessica Peterson,53,10,5,248,11,10,50 and above,New,2013-12-17,147,49.6000000000000000,24.8000000000000000
870,Kaitlyn Adams,41,9,5,268,14,12,40-49,New,2014-01-16,146,53.6000000000000000,29.7777777777777778
871,Jillian Garcia,47,5,2,242,5,5,40-49,New,2014-01-17,146,121.0000000000000000,48.4000000000000000
872,Dalton Bennett,47,3,2,70,2,2,40-49,New,2013-05-29,154,35.0000000000000000,23.3333333333333333
873,Faith Patterson,47,20,2,5948,5,5,40-49,VIP,2013-06-25,153,2974.0000000000000000,297.4000000000000000
874,Ryan Zhang,53,19,2,5923,5,5,50 and above,VIP,2013-06-06,154,2961.5000000000000000,311.7368421052631579
875,Adrian Bell,48,5,2,72,5,5,40-49,New,2014-01-18,146,36.0000000000000000,14.4000000000000000
876,Jonathan Brown,60,9,5,292,11,10,50 and above,New,2014-01-27,146,58.4000000000000000,32.4444444444444444
877,Madison White,59,3,2,83,4,4,50 and above,New,2013-09-24,150,41.5000000000000000,27.6666666666666667
878,Alexis Diaz,60,2,2,43,2,2,50 and above,New,2013-12-28,147,21.5000000000000000,21.5000000000000000
879,Christine Nara,55,0,2,83,4,4,50 and above,New,2013-12-12,148,41.5000000000000000,
880,Edgar Sai,54,8,2,107,5,5,50 and above,New,2013-11-02,149,53.5000000000000000,13.3750000000000000
881,Melissa Sanchez,61,6,2,50,4,4,50 and above,New,2013-11-03,149,25.0000000000000000,8.3333333333333333
882,Richard Mitchell,61,0,2,149,7,7,50 and above,New,2013-12-17,147,74.5000000000000000,
883,Patrick Stewart,50,4,2,48,3,3,50 and above,New,2013-07-12,153,24.0000000000000000,12.0000000000000000
884,Hannah Anderson,61,8,2,77,4,4,50 and above,New,2013-11-14,148,38.5000000000000000,9.6250000000000000
885,Latoya Shen,55,10,2,110,4,3,50 and above,New,2013-12-29,147,55.0000000000000000,11.0000000000000000
886,Kurt Sharma,55,15,2,5900,3,3,50 and above,VIP,2013-02-04,158,2950.0000000000000000,393.3333333333333333
887,Katelyn Parker,62,19,2,5897,4,4,50 and above,VIP,2013-06-17,153,2948.5000000000000000,310.3684210526315789
888,Joseph White,62,0,2,83,4,4,50 and above,New,2013-06-27,153,41.5000000000000000,
889,Aaron Ross,56,0,1,2377,3,3,50 and above,New,2013-03-18,156,2377.0000000000000000,
890,Blake Patterson,62,0,2,50,4,4,50 and above,New,2013-03-04,157,25.0000000000000000,
891,Whitney Lopez,61,3,2,130,6,6,50 and above,New,2013-07-05,153,65.0000000000000000,43.3333333333333333
892,Jamie Liang,56,3,2,110,4,4,50 and above,New,2013-06-30,153,55.0000000000000000,36.6666666666666667
893,Julio Ortega,51,22,3,8119,5,5,50 and above,VIP,2013-07-22,152,2706.3333333333333333,369.0454545454545455
894,Orlando Carlson,51,22,3,8123,5,5,50 and above,VIP,2013-07-23,152,2707.6666666666666667,369.2272727272727273
895,Ann Gonzalez,45,21,3,8223,9,9,40-49,VIP,2013-07-06,153,2741.0000000000000000,391.5714285714285714
896,Dustin Chander,51,22,3,8149,5,5,50 and above,VIP,2013-07-25,152,2716.3333333333333333,370.4090909090909091
897,Frank Carlson,50,22,3,8118,6,6,50 and above,VIP,2013-07-11,153,2706.0000000000000000,369.0000000000000000
898,Orlando Ashe,51,25,3,8203,6,5,50 and above,VIP,2013-10-14,149,2734.3333333333333333,328.1200000000000000
899,Angela Henderson,50,22,3,8179,6,6,50 and above,VIP,2013-07-23,152,2726.3333333333333333,371.7727272727272727
900,Brenda Perez,50,22,3,8189,7,7,50 and above,VIP,2013-07-08,153,2729.6666666666666667,372.2272727272727273
901,Byron Carlson,45,21,3,8257,7,7,40-49,VIP,2013-07-11,153,2752.3333333333333333,393.1904761904761905
902,Stacy Alvarez,52,25,3,8248,7,6,50 and above,VIP,2013-11-09,149,2749.3333333333333333,329.9200000000000000
903,Drew Pal,53,10,3,62,6,5,50 and above,New,2013-12-29,147,20.6666666666666667,6.2000000000000000
904,Kate Raji,40,21,3,8108,4,4,40-49,VIP,2013-07-13,152,2702.6666666666666667,386.0952380952380952
905,Kaylee Cook,39,21,3,8214,7,7,30-39,VIP,2013-07-01,153,2738.0000000000000000,391.1428571428571429
906,Isaiah Ramirez,51,22,3,8156,7,7,50 and above,VIP,2013-07-06,153,2718.6666666666666667,370.7272727272727273
907,Gabriella Sanders,53,22,3,8151,7,7,50 and above,VIP,2013-07-12,153,2717.0000000000000000,370.5000000000000000
908,Sarah Garcia,53,21,3,8135,5,5,50 and above,VIP,2013-07-20,152,2711.6666666666666667,387.3809523809523810
909,Rafael Tang,54,23,3,8079,3,3,50 and above,VIP,2013-08-23,151,2693.0000000000000000,351.2608695652173913
910,Nichole She,54,22,3,8105,7,7,50 and above,VIP,2013-08-01,152,2701.6666666666666667,368.4090909090909091
911,Jaclyn Zheng,54,21,3,8113,5,5,50 and above,VIP,2013-08-03,152,2704.3333333333333333,386.3333333333333333
912,Rachael Kapoor,53,6,3,62,4,4,50 and above,New,2013-12-21,147,20.6666666666666667,10.3333333333333333
913,Rachael Sai,,24,3,8095,6,6,50 and above,VIP,2013-11-22,148,2698.3333333333333333,337.2916666666666667
914,Rebecca Robinson,55,0,3,41,4,4,50 and above,New,2013-12-26,147,13.6666666666666667,
915,Meagan Rana,46,22,3,8166,8,8,40-49,VIP,2013-08-23,151,2722.0000000000000000,371.1818181818181818
916,Philip Carlson,,22,3,8143,8,7,50 and above,VIP,2013-08-24,151,2714.3333333333333333,370.1363636363636364
917,Joe Rana,49,22,3,8179,7,7,40-49,VIP,2013-08-21,151,2726.3333333333333333,371.7727272727272727
918,Roy Sanz,54,21,3,8121,6,6,50 and above,VIP,2013-08-19,151,2707.0000000000000000,386.7142857142857143
919,Kaylee Hill,56,25,3,8205,8,8,50 and above,VIP,2013-11-25,148,2735.0000000000000000,328.2000000000000000
920,Warren Andersen,56,26,3,8172,8,8,50 and above,VIP,2013-12-21,147,2724.0000000000000000,314.3076923076923077
921,Adrienne Gomez,51,26,3,8156,7,7,50 and above,VIP,2013-12-11,148,2718.6666666666666667,313.6923076923076923
922,Gilbert Zhu,55,2,3,63,5,5,50 and above,New,2013-11-23,148,21.0000000000000000,31.5000000000000000
923,James Davis,41,8,5,276,12,10,40-49,New,2013-10-23,149,55.2000000000000000,34.5000000000000000
924,Sarah Bryant,40,10,2,43,2,2,40-49,New,2014-01-09,147,21.5000000000000000,4.3000000000000000
925,Ian Long,40,19,2,5897,5,5,40-49,VIP,2013-06-19,153,2948.5000000000000000,310.3684210526315789
926,Ashlee Jai,41,20,2,5968,5,5,40-49,VIP,2013-06-19,153,2984.0000000000000000,298.4000000000000000
927,Eduardo Foster,42,1,2,48,3,3,40-49,New,2013-06-18,153,24.0000000000000000,48.0000000000000000
928,Nicole Murphy,42,0,2,52,3,3,40-49,New,2014-01-28,146,26.0000000000000000,
929,Isabella Morris,42,6,2,48,3,3,40-49,New,2013-12-13,147,24.0000000000000000,8.0000000000000000
930,Virginia Gonzalez,63,26,3,4965,8,7,50 and above,Regular,2013-12-17,147,1655.0000000000000000,190.9615384615384615
